,path,emotion
408,data/training/Actor_26/26_01_01_01_red_happy.wav,happy
409,data/training/Actor_26/26_01_01_01_rush_happy.wav,happy
410,data/training/Actor_26/26_01_01_01_near_happy.wav,happy
411,data/training/Actor_26/26_01_01_01_learn_happy.wav,happy
412,data/training/Actor_26/26_01_01_01_book_happy.wav,happy
413,data/training/Actor_26/26_01_01_01_yearn_happy.wav,happy
414,data/training/Actor_26/26_01_01_01_cheek_happy.wav,happy
415,data/training/Actor_26/26_01_01_01_have_happy.wav,happy
416,data/training/Actor_26/26_01_01_01_lose_happy.wav,happy
417,data/training/Actor_26/26_01_01_01_raid_happy.wav,happy
418,data/training/Actor_26/26_01_01_01_rain_happy.wav,happy
419,data/training/Actor_26/26_01_01_01_date_happy.wav,happy
420,data/training/Actor_26/26_01_01_01_shack_happy.wav,happy
421,data/training/Actor_26/26_01_01_01_raise_happy.wav,happy
422,data/training/Actor_26/26_01_01_01_reach_happy.wav,happy
423,data/training/Actor_26/26_01_01_01_moon_happy.wav,happy
424,data/training/Actor_26/26_01_01_01_week_happy.wav,happy
425,data/training/Actor_26/26_01_01_01_food_happy.wav,happy
426,data/training/Actor_26/26_01_01_01_pearl_happy.wav,happy
427,data/training/Actor_26/26_01_01_01_hall_happy.wav,happy
428,data/training/Actor_26/26_01_01_01_jug_happy.wav,happy
429,data/training/Actor_26/26_01_01_01_dab_happy.wav,happy
430,data/training/Actor_26/26_01_01_01_loaf_happy.wav,happy
431,data/training/Actor_26/26_01_01_01_luck_happy.wav,happy
432,data/training/Actor_26/26_01_01_01_thought_happy.wav,happy
433,data/training/Actor_26/26_01_01_01_such_happy.wav,happy
434,data/training/Actor_26/26_01_01_01_calm_happy.wav,happy
435,data/training/Actor_26/26_01_01_01_choice_happy.wav,happy
436,data/training/Actor_26/26_01_01_01_note_happy.wav,happy
437,data/training/Actor_26/26_01_01_01_jar_happy.wav,happy
438,data/training/Actor_26/26_01_01_01_should_happy.wav,happy
439,data/training/Actor_26/26_01_01_01_laud_happy.wav,happy
440,data/training/Actor_26/26_01_01_01_yes_happy.wav,happy
441,data/training/Actor_26/26_01_01_01_search_happy.wav,happy
442,data/training/Actor_26/26_01_01_01_rag_happy.wav,happy
443,data/training/Actor_26/26_01_01_01_fat_happy.wav,happy
444,data/training/Actor_26/26_01_01_01_chief_happy.wav,happy
445,data/training/Actor_26/26_01_01_01_when_happy.wav,happy
446,data/training/Actor_26/26_01_01_01_size_happy.wav,happy
447,data/training/Actor_26/26_01_01_01_check_happy.wav,happy
448,data/training/Actor_26/26_01_01_01_met_happy.wav,happy
449,data/training/Actor_26/26_01_01_01_mob_happy.wav,happy
450,data/training/Actor_24/24_02_02_02_dogs-sitting_happy.wav,happy
451,data/training/Actor_24/24_01_01_02_dogs-sitting_happy.wav,happy
452,data/training/Actor_24/24_02_02_01_dogs-sitting_happy.wav,happy
453,data/training/Actor_24/24_02_01_02_kids-talking_happy.wav,happy
454,data/training/Actor_24/03-02-03-02-02-02-24_happy.wav,happy
455,data/training/Actor_24/03-02-03-02-01-02-24_happy.wav,happy
456,data/training/Actor_24/24_02_01_01_dogs-sitting_happy.wav,happy
457,data/training/Actor_24/03-02-03-01-02-01-24_happy.wav,happy
458,data/training/Actor_24/24_01_02_02_kids-talking_happy.wav,happy
459,data/training/Actor_24/03-02-03-02-01-01-24_happy.wav,happy
460,data/training/Actor_24/24_01_02_01_kids-talking_happy.wav,happy
461,data/training/Actor_24/03-02-03-02-02-01-24_happy.wav,happy
462,data/training/Actor_24/24_01_01_01_kids-talking_happy.wav,happy
463,data/training/Actor_24/24_02_01_02_dogs-sitting_happy.wav,happy
464,data/training/Actor_24/24_02_02_01_kids-talking_happy.wav,happy
465,data/training/Actor_24/24_02_02_02_kids-talking_happy.wav,happy
466,data/training/Actor_24/24_02_01_01_kids-talking_happy.wav,happy
467,data/training/Actor_24/24_01_02_01_dogs-sitting_happy.wav,happy
468,data/training/Actor_24/24_01_02_02_dogs-sitting_happy.wav,happy
469,data/training/Actor_24/24_01_01_02_kids-talking_happy.wav,happy
470,data/training/Actor_24/03-02-03-01-02-02-24_happy.wav,happy
471,data/training/Actor_24/03-02-03-01-01-01-24_happy.wav,happy
472,data/training/Actor_24/03-02-03-01-01-02-24_happy.wav,happy
473,data/training/Actor_24/24_01_01_01_dogs-sitting_happy.wav,happy
474,data/training/Actor_03/03_01_01_02_dogs-sitting_happy.wav,happy
475,data/training/Actor_03/03-02-03-01-01-01-03_happy.wav,happy
476,data/training/Actor_03/03_01_02_01_dogs-sitting_happy.wav,happy
477,data/training/Actor_03/03_01_01_01_dogs-sitting_happy.wav,happy
478,data/training/Actor_03/03_02_02_02_kids-talking_happy.wav,happy
479,data/training/Actor_03/03_01_02_01_kids-talking_happy.wav,happy
480,data/training/Actor_03/03_02_02_01_kids-talking_happy.wav,happy
481,data/training/Actor_03/03-02-03-01-02-01-03_happy.wav,happy
482,data/training/Actor_03/03_01_01_01_kids-talking_happy.wav,happy
483,data/training/Actor_03/03_01_02_02_dogs-sitting_happy.wav,happy
484,data/training/Actor_03/03_02_02_02_dogs-sitting_happy.wav,happy
485,data/training/Actor_03/03-02-03-02-02-02-03_happy.wav,happy
486,data/training/Actor_03/03-02-03-01-01-02-03_happy.wav,happy
487,data/training/Actor_03/03-02-03-02-02-01-03_happy.wav,happy
488,data/training/Actor_03/03_02_01_02_kids-talking_happy.wav,happy
489,data/training/Actor_03/03_01_02_02_kids-talking_happy.wav,happy
490,data/training/Actor_03/03_02_01_01_dogs-sitting_happy.wav,happy
491,data/training/Actor_03/03_02_01_02_dogs-sitting_happy.wav,happy
492,data/training/Actor_03/03-02-03-01-02-02-03_happy.wav,happy
493,data/training/Actor_03/03-02-03-02-01-02-03_happy.wav,happy
494,data/training/Actor_03/03-02-03-02-01-01-03_happy.wav,happy
495,data/training/Actor_03/03_01_01_02_kids-talking_happy.wav,happy
496,data/training/Actor_03/03_02_02_01_dogs-sitting_happy.wav,happy
497,data/training/Actor_03/03_02_01_01_kids-talking_happy.wav,happy
498,data/training/Actor_01/03-02-03-01-02-01-01_happy.wav,happy
499,data/training/Actor_01/03-02-03-02-01-02-01_happy.wav,happy
500,data/training/Actor_01/03-02-03-02-02-01-01_happy.wav,happy
501,data/training/Actor_01/01_01_01_02_dogs-sitting_happy.wav,happy
502,data/training/Actor_01/01_02_02_01_dogs-sitting_happy.wav,happy
503,data/training/Actor_01/01_01_02_02_kids-talking_happy.wav,happy
504,data/training/Actor_01/01_01_02_02_dogs-sitting_happy.wav,happy
505,data/training/Actor_01/01_01_01_01_kids-talking_happy.wav,happy
506,data/training/Actor_01/03-02-03-01-01-01-01_happy.wav,happy
507,data/training/Actor_01/01_01_02_01_kids-talking_happy.wav,happy
508,data/training/Actor_01/01_02_01_01_kids-talking_happy.wav,happy
509,data/training/Actor_01/01_02_02_02_dogs-sitting_happy.wav,happy
510,data/training/Actor_01/01_02_01_01_dogs-sitting_happy.wav,happy
511,data/training/Actor_01/03-02-03-01-01-02-01_happy.wav,happy
512,data/training/Actor_01/01_01_01_02_kids-talking_happy.wav,happy
513,data/training/Actor_01/01_02_02_01_kids-talking_happy.wav,happy
514,data/training/Actor_01/01_01_02_01_dogs-sitting_happy.wav,happy
515,data/training/Actor_01/01_02_01_02_dogs-sitting_happy.wav,happy
516,data/training/Actor_01/03-02-03-02-02-02-01_happy.wav,happy
517,data/training/Actor_01/01_02_02_02_kids-talking_happy.wav,happy
518,data/training/Actor_01/03-02-03-02-01-01-01_happy.wav,happy
519,data/training/Actor_01/01_02_01_02_kids-talking_happy.wav,happy
520,data/training/Actor_01/03-02-03-01-02-02-01_happy.wav,happy
521,data/training/Actor_18/18_01_02_02_kids-talking_happy.wav,happy
522,data/training/Actor_18/18_01_01_02_dogs-sitting_happy.wav,happy
523,data/training/Actor_18/18_01_02_01_kids-talking_happy.wav,happy
524,data/training/Actor_18/18_01_02_02_dogs-sitting_happy.wav,happy
525,data/training/Actor_18/18_01_02_01_dogs-sitting_happy.wav,happy
526,data/training/Actor_18/18_01_01_01_kids-talking_happy.wav,happy
527,data/training/Actor_18/18_01_01_01_dogs-sitting_happy.wav,happy
528,data/training/Actor_18/18_01_01_02_kids-talking_happy.wav,happy
529,data/training/Actor_25/25_01_01_01_thought_happy.wav,happy
530,data/training/Actor_25/25_01_01_01_which_happy.wav,happy
531,data/training/Actor_25/25_01_01_01_hush_happy.wav,happy
532,data/training/Actor_25/25_01_01_01_met_happy.wav,happy
533,data/training/Actor_25/25_01_01_01_nice_happy.wav,happy
534,data/training/Actor_25/25_01_01_01_mop_happy.wav,happy
535,data/training/Actor_25/25_01_01_01_long_happy.wav,happy
536,data/training/Actor_25/25_01_01_01_wife_happy.wav,happy
537,data/training/Actor_25/25_01_01_01_lot_happy.wav,happy
538,data/training/Actor_25/25_01_01_01_goose_happy.wav,happy
539,data/training/Actor_25/25_01_01_01_sub_happy.wav,happy
540,data/training/Actor_25/25_01_01_01_learn_happy.wav,happy
541,data/training/Actor_25/25_01_01_01_have_happy.wav,happy
542,data/training/Actor_25/25_01_01_01_vine_happy.wav,happy
543,data/training/Actor_25/25_01_01_01_pass_happy.wav,happy
544,data/training/Actor_25/25_01_01_01_white_happy.wav,happy
545,data/training/Actor_25/25_01_01_01_make_happy.wav,happy
546,data/training/Actor_25/25_01_01_01_rag_happy.wav,happy
547,data/training/Actor_25/25_01_01_01_thumb_happy.wav,happy
548,data/training/Actor_25/25_01_01_01_loaf_happy.wav,happy
549,data/training/Actor_25/25_01_01_01_get_happy.wav,happy
550,data/training/Actor_25/25_01_01_01_late_happy.wav,happy
551,data/training/Actor_25/25_01_01_01_peg_happy.wav,happy
552,data/training/Actor_25/25_01_01_01_phone_happy.wav,happy
553,data/training/Actor_25/25_01_01_01_sell_happy.wav,happy
554,data/training/Actor_25/25_01_01_01_jug_happy.wav,happy
555,data/training/Actor_25/25_01_01_01_rough_happy.wav,happy
556,data/training/Actor_25/25_01_01_01_time_happy.wav,happy
557,data/training/Actor_25/25_01_01_01_sure_happy.wav,happy
558,data/training/Actor_25/25_01_01_01_rush_happy.wav,happy
559,data/training/Actor_25/25_01_01_01_germ_happy.wav,happy
560,data/training/Actor_25/25_01_01_01_rose_happy.wav,happy
561,data/training/Actor_25/25_01_01_01_join_happy.wav,happy
562,data/training/Actor_25/25_01_01_01_shirt_happy.wav,happy
563,data/training/Actor_25/25_01_01_01_fit_happy.wav,happy
564,data/training/Actor_25/25_01_01_01_live_happy.wav,happy
565,data/training/Actor_25/25_01_01_01_shout_happy.wav,happy
566,data/training/Actor_25/25_01_01_01_rot_happy.wav,happy
567,data/training/Actor_25/25_01_01_01_hole_happy.wav,happy
568,data/training/Actor_25/25_01_01_01_lean_happy.wav,happy
569,data/training/Actor_25/25_01_01_01_mill_happy.wav,happy
570,data/training/Actor_25/25_01_01_01_hash_happy.wav,happy
571,data/training/Actor_25/25_01_01_01_love_happy.wav,happy
572,data/training/Actor_25/25_01_01_01_raid_happy.wav,happy
573,data/training/Actor_25/25_01_01_01_mood_happy.wav,happy
574,data/training/Actor_25/25_01_01_01_page_happy.wav,happy
575,data/training/Actor_25/25_01_01_01_pain_happy.wav,happy
576,data/training/Actor_25/25_01_01_01_wheat_happy.wav,happy
577,data/training/Actor_25/25_01_01_01_tell_happy.wav,happy
578,data/training/Actor_25/25_01_01_01_third_happy.wav,happy
579,data/training/Actor_25/25_01_01_01_judge_happy.wav,happy
580,data/training/Actor_25/25_01_01_01_room_happy.wav,happy
581,data/training/Actor_25/25_01_01_01_moon_happy.wav,happy
582,data/training/Actor_25/25_01_01_01_pick_happy.wav,happy
583,data/training/Actor_25/25_01_01_01_limb_happy.wav,happy
584,data/training/Actor_25/25_01_01_01_food_happy.wav,happy
585,data/training/Actor_25/25_01_01_01_tip_happy.wav,happy
586,data/training/Actor_25/25_01_01_01_said_happy.wav,happy
587,data/training/Actor_25/25_01_01_01_kill_happy.wav,happy
588,data/training/Actor_25/25_01_01_01_sail_happy.wav,happy
589,data/training/Actor_25/25_01_01_01_tough_happy.wav,happy
590,data/training/Actor_25/25_01_01_01_soup_happy.wav,happy
591,data/training/Actor_25/25_01_01_01_gin_happy.wav,happy
592,data/training/Actor_25/25_01_01_01_gap_happy.wav,happy
593,data/training/Actor_25/25_01_01_01_seize_happy.wav,happy
594,data/training/Actor_25/25_01_01_01_perch_happy.wav,happy
595,data/training/Actor_25/25_01_01_01_tire_happy.wav,happy
596,data/training/Actor_25/25_01_01_01_laud_happy.wav,happy
597,data/training/Actor_25/25_01_01_01_mode_happy.wav,happy
598,data/training/Actor_25/25_01_01_01_kite_happy.wav,happy
599,data/training/Actor_25/25_01_01_01_mess_happy.wav,happy
600,data/training/Actor_25/25_01_01_01_shall_happy.wav,happy
601,data/training/Actor_25/25_01_01_01_haze_happy.wav,happy
602,data/training/Actor_25/25_01_01_01_kick_happy.wav,happy
603,data/training/Actor_25/25_01_01_01_turn_happy.wav,happy
604,data/training/Actor_25/25_01_01_01_pearl_happy.wav,happy
605,data/training/Actor_25/25_01_01_01_merge_happy.wav,happy
606,data/training/Actor_25/25_01_01_01_hall_happy.wav,happy
607,data/training/Actor_25/25_01_01_01_luck_happy.wav,happy
608,data/training/Actor_25/25_01_01_01_sour_happy.wav,happy
609,data/training/Actor_25/25_01_01_01_numb_happy.wav,happy
610,data/training/Actor_25/25_01_01_01_road_happy.wav,happy
611,data/training/Actor_25/25_01_01_01_sheep_happy.wav,happy
612,data/training/Actor_25/25_01_01_01_lid_happy.wav,happy
613,data/training/Actor_25/25_01_01_01_gaze_happy.wav,happy
614,data/training/Actor_25/25_01_01_01_should_happy.wav,happy
615,data/training/Actor_25/25_01_01_01_knock_happy.wav,happy
616,data/training/Actor_25/25_01_01_01_search_happy.wav,happy
617,data/training/Actor_25/25_01_01_01_when_happy.wav,happy
618,data/training/Actor_25/25_01_01_01_voice_happy.wav,happy
619,data/training/Actor_25/25_01_01_01_pad_happy.wav,happy
620,data/training/Actor_25/25_01_01_01_ton_happy.wav,happy
621,data/training/Actor_25/25_01_01_01_home_happy.wav,happy
622,data/training/Actor_25/25_01_01_01_ripe_happy.wav,happy
623,data/training/Actor_25/25_01_01_01_such_happy.wav,happy
624,data/training/Actor_25/25_01_01_01_ring_happy.wav,happy
625,data/training/Actor_25/25_01_01_01_jail_happy.wav,happy
626,data/training/Actor_25/25_01_01_01_hurl_happy.wav,happy
627,data/training/Actor_25/25_01_01_01_mob_happy.wav,happy
628,data/training/Actor_25/25_01_01_01_note_happy.wav,happy
629,data/training/Actor_25/25_01_01_01_near_happy.wav,happy
630,data/training/Actor_25/25_01_01_01_size_happy.wav,happy
631,data/training/Actor_25/25_01_01_01_lore_happy.wav,happy
632,data/training/Actor_25/25_01_01_01_five_happy.wav,happy
633,data/training/Actor_25/25_01_01_01_take_happy.wav,happy
634,data/training/Actor_25/25_01_01_01_goal_happy.wav,happy
635,data/training/Actor_25/25_01_01_01_gun_happy.wav,happy
636,data/training/Actor_25/25_01_01_01_juice_happy.wav,happy
637,data/training/Actor_25/25_01_01_01_shawl_happy.wav,happy
638,data/training/Actor_25/25_01_01_01_read_happy.wav,happy
639,data/training/Actor_25/25_01_01_01_nag_happy.wav,happy
640,data/training/Actor_25/25_01_01_01_mouse_happy.wav,happy
641,data/training/Actor_25/25_01_01_01_hate_happy.wav,happy
642,data/training/Actor_25/25_01_01_01_pike_happy.wav,happy
643,data/training/Actor_25/25_01_01_01_void_happy.wav,happy
644,data/training/Actor_25/25_01_01_01_rain_happy.wav,happy
645,data/training/Actor_25/25_01_01_01_whip_happy.wav,happy
646,data/training/Actor_25/25_01_01_01_good_happy.wav,happy
647,data/training/Actor_25/25_01_01_01_tape_happy.wav,happy
648,data/training/Actor_25/25_01_01_01_team_happy.wav,happy
649,data/training/Actor_25/25_01_01_01_tool_happy.wav,happy
650,data/training/Actor_25/25_01_01_01_name_happy.wav,happy
651,data/training/Actor_25/25_01_01_01_keg_happy.wav,happy
652,data/training/Actor_25/25_01_01_01_reach_happy.wav,happy
653,data/training/Actor_25/25_01_01_01_lease_happy.wav,happy
654,data/training/Actor_25/25_01_01_01_keen_happy.wav,happy
655,data/training/Actor_25/25_01_01_01_walk_happy.wav,happy
656,data/training/Actor_25/25_01_01_01_keep_happy.wav,happy
657,data/training/Actor_25/25_01_01_01_half_happy.wav,happy
658,data/training/Actor_25/25_01_01_01_raise_happy.wav,happy
659,data/training/Actor_25/25_01_01_01_pool_happy.wav,happy
660,data/training/Actor_25/25_01_01_01_wash_happy.wav,happy
661,data/training/Actor_25/25_01_01_01_fat_happy.wav,happy
662,data/training/Actor_25/25_01_01_01_match_happy.wav,happy
663,data/training/Actor_25/25_01_01_01_hire_happy.wav,happy
664,data/training/Actor_25/25_01_01_01_hit_happy.wav,happy
665,data/training/Actor_25/25_01_01_01_king_happy.wav,happy
666,data/training/Actor_25/25_01_01_01_wag_happy.wav,happy
667,data/training/Actor_25/25_01_01_01_thin_happy.wav,happy
668,data/training/Actor_25/25_01_01_01_gas_happy.wav,happy
669,data/training/Actor_25/25_01_01_01_week_happy.wav,happy
670,data/training/Actor_25/25_01_01_01_rat_happy.wav,happy
671,data/training/Actor_25/25_01_01_01_talk_happy.wav,happy
672,data/training/Actor_25/25_01_01_01_red_happy.wav,happy
673,data/training/Actor_25/25_01_01_01_soap_happy.wav,happy
674,data/training/Actor_25/25_01_01_01_lose_happy.wav,happy
675,data/training/Actor_25/25_01_01_01_puff_happy.wav,happy
676,data/training/Actor_25/25_01_01_01_pole_happy.wav,happy
677,data/training/Actor_25/25_01_01_01_neat_happy.wav,happy
678,data/training/Actor_25/25_01_01_01_vote_happy.wav,happy
679,data/training/Actor_25/25_01_01_01_life_happy.wav,happy
680,data/training/Actor_25/25_01_01_01_shack_happy.wav,happy
681,data/training/Actor_25/25_01_01_01_jar_happy.wav,happy
682,data/training/Actor_25/25_01_01_01_south_happy.wav,happy
683,data/training/Actor_07/07_01_02_01_dogs-sitting_happy.wav,happy
684,data/training/Actor_07/07_02_01_01_dogs-sitting_happy.wav,happy
685,data/training/Actor_07/07_01_02_02_dogs-sitting_happy.wav,happy
686,data/training/Actor_07/07_02_02_02_dogs-sitting_happy.wav,happy
687,data/training/Actor_07/07_02_01_01_kids-talking_happy.wav,happy
688,data/training/Actor_07/07_01_01_01_dogs-sitting_happy.wav,happy
689,data/training/Actor_07/07_02_01_02_kids-talking_happy.wav,happy
690,data/training/Actor_07/07_02_02_01_kids-talking_happy.wav,happy
691,data/training/Actor_07/07_02_01_02_dogs-sitting_happy.wav,happy
692,data/training/Actor_07/07_01_02_01_kids-talking_happy.wav,happy
693,data/training/Actor_07/07_02_02_01_dogs-sitting_happy.wav,happy
694,data/training/Actor_07/07_02_02_02_kids-talking_happy.wav,happy
695,data/training/Actor_07/07_01_01_02_kids-talking_happy.wav,happy
696,data/training/Actor_07/07_01_01_02_dogs-sitting_happy.wav,happy
697,data/training/Actor_07/07_01_02_02_kids-talking_happy.wav,happy
698,data/training/Actor_07/07_01_01_01_kids-talking_happy.wav,happy
699,data/training/Actor_05/03-02-03-01-01-01-05_happy.wav,happy
700,data/training/Actor_05/03-02-03-01-01-02-05_happy.wav,happy
701,data/training/Actor_05/05_02_02_01_kids-talking_happy.wav,happy
702,data/training/Actor_05/05_02_01_02_kids-talking_happy.wav,happy
703,data/training/Actor_05/03-02-03-01-02-01-05_happy.wav,happy
704,data/training/Actor_05/05_02_02_01_dogs-sitting_happy.wav,happy
705,data/training/Actor_05/05_01_02_01_dogs-sitting_happy.wav,happy
706,data/training/Actor_05/05_02_02_02_kids-talking_happy.wav,happy
707,data/training/Actor_05/05_02_01_01_kids-talking_happy.wav,happy
708,data/training/Actor_05/03-02-03-02-01-02-05_happy.wav,happy
709,data/training/Actor_05/05_01_02_02_kids-talking_happy.wav,happy
710,data/training/Actor_05/03-02-03-01-02-02-05_happy.wav,happy
711,data/training/Actor_05/05_02_01_02_dogs-sitting_happy.wav,happy
712,data/training/Actor_05/03-02-03-02-01-01-05_happy.wav,happy
713,data/training/Actor_05/05_01_02_02_dogs-sitting_happy.wav,happy
714,data/training/Actor_05/05_01_02_01_kids-talking_happy.wav,happy
715,data/training/Actor_05/03-02-03-02-02-02-05_happy.wav,happy
716,data/training/Actor_05/03-02-03-02-02-01-05_happy.wav,happy
717,data/training/Actor_05/05_02_02_02_dogs-sitting_happy.wav,happy
718,data/training/Actor_05/05_02_01_01_dogs-sitting_happy.wav,happy
719,data/training/Actor_06/06_01_02_02_dogs-sitting_happy.wav,happy
720,data/training/Actor_06/06_01_01_02_kids-talking_happy.wav,happy
721,data/training/Actor_06/03-02-03-02-02-01-06_happy.wav,happy
722,data/training/Actor_06/06_01_02_01_dogs-sitting_happy.wav,happy
723,data/training/Actor_06/06_02_01_02_kids-talking_happy.wav,happy
724,data/training/Actor_06/03-02-03-01-02-01-06_happy.wav,happy
725,data/training/Actor_06/03-02-03-01-02-02-06_happy.wav,happy
726,data/training/Actor_06/06_02_02_02_dogs-sitting_happy.wav,happy
727,data/training/Actor_06/06_02_02_01_dogs-sitting_happy.wav,happy
728,data/training/Actor_06/03-02-03-02-01-01-06_happy.wav,happy
729,data/training/Actor_06/06_01_02_01_kids-talking_happy.wav,happy
730,data/training/Actor_06/03-02-03-02-02-02-06_happy.wav,happy
731,data/training/Actor_06/06_01_02_02_kids-talking_happy.wav,happy
732,data/training/Actor_06/06_02_01_02_dogs-sitting_happy.wav,happy
733,data/training/Actor_06/03-02-03-02-01-02-06_happy.wav,happy
734,data/training/Actor_06/06_01_01_01_kids-talking_happy.wav,happy
735,data/training/Actor_06/03-02-03-01-01-01-06_happy.wav,happy
736,data/training/Actor_06/06_02_02_02_kids-talking_happy.wav,happy
737,data/training/Actor_06/06_02_01_01_dogs-sitting_happy.wav,happy
738,data/training/Actor_06/06_01_01_01_dogs-sitting_happy.wav,happy
739,data/training/Actor_06/06_02_02_01_kids-talking_happy.wav,happy
740,data/training/Actor_06/06_02_01_01_kids-talking_happy.wav,happy
741,data/training/Actor_06/03-02-03-01-01-02-06_happy.wav,happy
742,data/training/Actor_04/03-02-03-01-02-02-04_happy.wav,happy
743,data/training/Actor_04/04_02_02_02_kids-talking_happy.wav,happy
744,data/training/Actor_04/03-02-03-02-01-01-04_happy.wav,happy
745,data/training/Actor_04/04_02_01_01_dogs-sitting_happy.wav,happy
746,data/training/Actor_04/03-02-03-01-02-01-04_happy.wav,happy
747,data/training/Actor_04/03-02-03-02-02-02-04_happy.wav,happy
748,data/training/Actor_04/04_01_02_01_dogs-sitting_happy.wav,happy
749,data/training/Actor_04/03-02-03-01-01-02-04_happy.wav,happy
750,data/training/Actor_04/03-02-03-01-01-01-04_happy.wav,happy
751,data/training/Actor_04/04_01_01_01_kids-talking_happy.wav,happy
752,data/training/Actor_04/03-02-03-02-02-01-04_happy.wav,happy
753,data/training/Actor_04/03-02-03-02-01-02-04_happy.wav,happy
754,data/training/Actor_04/04_01_01_02_dogs-sitting_happy.wav,happy
755,data/training/Actor_04/04_01_02_01_kids-talking_happy.wav,happy
756,data/training/Actor_04/04_01_01_01_dogs-sitting_happy.wav,happy
757,data/training/Actor_04/04_01_01_02_kids-talking_happy.wav,happy
758,data/training/Actor_04/04_02_02_01_kids-talking_happy.wav,happy
759,data/training/Actor_04/04_01_02_02_dogs-sitting_happy.wav,happy
760,data/training/Actor_04/04_02_02_01_dogs-sitting_happy.wav,happy
761,data/training/Actor_04/04_02_01_01_kids-talking_happy.wav,happy
762,data/training/Actor_04/04_02_01_02_kids-talking_happy.wav,happy
763,data/training/Actor_04/04_02_02_02_dogs-sitting_happy.wav,happy
764,data/training/Actor_04/04_01_02_02_kids-talking_happy.wav,happy
765,data/training/Actor_04/04_02_01_02_dogs-sitting_happy.wav,happy
766,data/training/Actor_16/03-02-03-01-01-02-16_happy.wav,happy
767,data/training/Actor_16/16_02_02_02_kids-talking_happy.wav,happy
768,data/training/Actor_16/16_02_01_01_kids-talking_happy.wav,happy
769,data/training/Actor_16/03-02-03-01-02-01-16_happy.wav,happy
770,data/training/Actor_16/16_02_02_02_dogs-sitting_happy.wav,happy
771,data/training/Actor_16/16_02_02_01_kids-talking_happy.wav,happy
772,data/training/Actor_16/16_02_01_02_dogs-sitting_happy.wav,happy
773,data/training/Actor_16/03-02-03-01-02-02-16_happy.wav,happy
774,data/training/Actor_16/03-02-03-01-01-01-16_happy.wav,happy
775,data/training/Actor_16/03-02-03-02-01-02-16_happy.wav,happy
776,data/training/Actor_16/16_02_01_02_kids-talking_happy.wav,happy
777,data/training/Actor_16/16_02_02_01_dogs-sitting_happy.wav,happy
778,data/training/Actor_16/16_02_01_01_dogs-sitting_happy.wav,happy
779,data/training/Actor_16/03-02-03-02-02-01-16_happy.wav,happy
780,data/training/Actor_16/03-02-03-02-01-01-16_happy.wav,happy
781,data/training/Actor_16/03-02-03-02-02-02-16_happy.wav,happy
782,data/training/Actor_12/03-02-03-01-02-02-12_happy.wav,happy
783,data/training/Actor_12/12_01_02_01_dogs-sitting_happy.wav,happy
784,data/training/Actor_12/03-02-03-02-02-02-12_happy.wav,happy
785,data/training/Actor_12/03-02-03-01-01-01-12_happy.wav,happy
786,data/training/Actor_12/12_02_01_02_dogs-sitting_happy.wav,happy
787,data/training/Actor_12/12_02_01_02_kids-talking_happy.wav,happy
788,data/training/Actor_12/03-02-03-01-01-02-12_happy.wav,happy
789,data/training/Actor_12/12_02_02_02_dogs-sitting_happy.wav,happy
790,data/training/Actor_12/12_01_01_01_kids-talking_happy.wav,happy
791,data/training/Actor_12/03-02-03-02-01-02-12_happy.wav,happy
792,data/training/Actor_12/12_01_01_02_dogs-sitting_happy.wav,happy
793,data/training/Actor_12/12_02_02_02_kids-talking_happy.wav,happy
794,data/training/Actor_12/12_01_02_02_dogs-sitting_happy.wav,happy
795,data/training/Actor_12/03-02-03-01-02-01-12_happy.wav,happy
796,data/training/Actor_12/12_02_01_01_dogs-sitting_happy.wav,happy
797,data/training/Actor_12/12_02_02_01_kids-talking_happy.wav,happy
798,data/training/Actor_12/12_01_01_02_kids-talking_happy.wav,happy
799,data/training/Actor_12/12_01_02_01_kids-talking_happy.wav,happy
800,data/training/Actor_12/12_02_01_01_kids-talking_happy.wav,happy
801,data/training/Actor_12/12_02_02_01_dogs-sitting_happy.wav,happy
802,data/training/Actor_12/03-02-03-02-02-01-12_happy.wav,happy
803,data/training/Actor_12/12_01_01_01_dogs-sitting_happy.wav,happy
804,data/training/Actor_12/03-02-03-02-01-01-12_happy.wav,happy
805,data/training/Actor_12/12_01_02_02_kids-talking_happy.wav,happy
806,data/training/Actor_21/21_01_02_01_dogs-sitting_sad.wav,sad
807,data/training/Actor_21/03-02-04-02-01-01-21_sad.wav,sad
808,data/training/Actor_21/03-02-04-01-01-02-21_sad.wav,sad
809,data/training/Actor_21/21_01_02_01_kids-talking_sad.wav,sad
810,data/training/Actor_21/21_01_01_02_kids-talking_sad.wav,sad
811,data/training/Actor_21/21_01_01_02_dogs-sitting_sad.wav,sad
812,data/training/Actor_21/21_01_02_02_kids-talking_sad.wav,sad
813,data/training/Actor_21/03-02-04-01-02-02-21_sad.wav,sad
814,data/training/Actor_21/03-02-04-02-02-01-21_sad.wav,sad
815,data/training/Actor_21/21_01_02_02_dogs-sitting_sad.wav,sad
816,data/training/Actor_21/21_01_01_01_kids-talking_sad.wav,sad
817,data/training/Actor_21/21_01_01_01_dogs-sitting_sad.wav,sad
818,data/training/Actor_21/03-02-04-02-02-02-21_sad.wav,sad
819,data/training/Actor_21/03-02-04-02-01-02-21_sad.wav,sad
820,data/training/Actor_21/03-02-04-01-02-01-21_sad.wav,sad
